,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,dimensions,description
https://housinganywhere.com/room/ut1449376/gb/London/greek-street?categories=studio-for-rent%2Capartment-for-rent&page=28,"Greek Street, London",GBP 5641 - GBP 10249,0,now,GBP 350,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 41 m²,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

Famous for its restaurants, music venues and cosmopolitan nature this spacious apartment's locale will be hard to beat for anyone seeking to be in the thick of London’s Soho neighbourhood. Our Greek Street guests love the private outdoor patio, location, atmosphere, and proximity to important transport links throughout the city.

The Space:
This apartment is ..."
https://housinganywhere.com/room/ut1288433/gb/London/city-road?categories=studio-for-rent%2Capartment-for-rent&page=28,"City Road, London",GBP 5500 - GBP 11000,0,now,GBP 2500,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 93 m²,"✔ 3-bedroom flat nicely located in the trendy Angel neighbourhood
✔ 900 ft2 | 83 m2
✔ Sleeps up to 6 guests
✔ All bedrooms have wardrobes and ensuite bathrooms
✔ Open plan living area
✔ Fully- equipped kitchen
✔ Superfast broadband
✔ Multiple Smart TVs
✔ Separate washing machine and dryer
✔ 5-mins walk to Angel Underground
✔ 10-minute walk to Upper Street or Shoreditch
✔ 20-minute walk to St Pauls in the City
✔ 33-minute walk to the British Museum

The space
LIVING & EATING
This property is spre..."
https://housinganywhere.com/room/ut1223993/gb/London/great-percy-street?categories=studio-for-rent%2Capartment-for-rent&page=28,"Great Percy Street, London",GBP 7753,0,now,GBP 7753,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 79 m²,"Experience living in the heart and center of London with this duplex 3-bedroom, 79 sqm apartment located on the ground floor of a safe and secure residential building without a lift located by King's Cross.

There is a space that can be used as a living, dining or home office area. It is furnished with a sofa and a dining table and chairs. The flat comes with a high-speed Wi-Fi connection so you can stay in touch with family and friends, check your emails or stream your favorite shows and find t..."
https://housinganywhere.com/room/ut1289695/gb/London/hayles-street?categories=studio-for-rent%2Capartment-for-rent&page=28,"Hayles Street, London",GBP 5600 - GBP 9000,0,now,GBP 2000,1 month,Furnished,Long term,Entire house,2 bedrooms,1,Property: 102 m²,"✔ Stunning house in Elephant and Castle with private garden oasis
✔ 1100 ft2 / 102 m2
✔ 2 bedrooms
✔ 1 bathroom
✔ Well-equipped kitchen
✔ Average (5–40 Mbps) WiFi Speed
✔ 5-minute walk to Tibetan Peace Garden
✔ Next to War Museum
✔ Elephant & Castle underground station within walking distance
✔ An extensive area guide is provided, and we are available 24/7
✔ Essentials, linens, towels, and WiFi are provided
SPACES
⭐ 2 bedrooms furnished with soft-comfy king-size beds
⭐ 1 bathroom fitted with a s..."
https://housinganywhere.com/room/ut1449382/gb/London/blenheim-terrace?categories=studio-for-rent%2Capartment-for-rent&page=28,"Blenheim Terrace, London",GBP 6270 - GBP 12405,0,now,GBP 0,1 month,Space for 2 people,Long term,Entire apartment,1 bedroom,2,Furnished,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

A gorgeous, contemporary one-bedroom apartment in St John's Wood, filled with natural light, minutes away from central London transport links.

The Space:
This second floor apartment has a spacious living area with a large sofa, HDTV and dining area. The kitchen is kitted out with high-spec appliances, and the bathroom has a lovely rainfall walk-in shower.

T..."
https://housinganywhere.com/room/ut1449400/gb/London/blenheim-terrace?categories=studio-for-rent%2Capartment-for-rent&page=28,"Blenheim Terrace, London",GBP 6270 - GBP 12405,0,now,GBP 0,1 month,Space for 2 people,Long term,Entire apartment,1 bedroom,2,Furnished,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

A beautiful, homely one-bedroom apartment in St John's Wood, filled with natural light, minutes away from central London transport links.

The Space:
This first floor apartment has a spacious living area with a large sofa, HDTV and dining area. The kitchen is kitted out with high-spec appliances, and the bathroom has a lovely rainfall walk-in shower.

The bed..."
https://housinganywhere.com/room/ut1458485/gb/London/london-road?categories=studio-for-rent%2Capartment-for-rent&page=28,"London Road, London",GBP 7975 - GBP 8525,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 55 m²,"Discover the city from our 55 sqm apartment, steps from The Shard, Borough Market, and Tate Modern. With excellent access to transportation hubs (Southwark station within 9 minutes walk), diverse dining options, and shopping nearby, you'll find everything you need for a convenient and enjoyable stay.

The space
Welcome to my apartment!

Located on the third floor with stair access, our apartment provides the perfect blend of urban living and convenience. Whether you're here for business or leisu..."
https://housinganywhere.com/room/ut1290847/gb/London/mcleods-mews?categories=studio-for-rent%2Capartment-for-rent&page=28,"McLeods Mews, London",GBP 6500 - GBP 9000,0,now,GBP 1500,1 month,Furnished,Long term,Entire house,2 bedrooms,2,Property: 62 m²,"A rare opportunity to rent a whole house in the heart of South Kensington. This newly renovated home offers chic décor and comfortable furniture to ensure your stay in London is memorable.

The space
There are many restaurants and bars in the area but if you want to stay in and cook the kitchen is fully fitted with everything you need. When you’re finished relax on the sofa with a glass of wine and enjoy your favourite show on the supersize flatscreen TV. Upstairs there are two spacious double b..."
https://housinganywhere.com/room/ut1449412/gb/London/kings-road?categories=studio-for-rent%2Capartment-for-rent&page=28,"Kings Road, London",GBP 6501 - GBP 11045,0,now,GBP 350,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 55 m²,"Some length of stay discounts apply and are subject to change. Our team will confirm the total price of your stay with you upon booking.

Luxury one bedroom, one bathroom apartment in Bloomsbury, Central London.

The Space:
A brand new, state-of-the-art luxury home in Bloomsbury ideal for corporate guests, students or working professionals. Exclusively located in a peaceful, traditional English mews, this large 1-bedroom apartment enjoys over 50 square metres of space.

Guests have exclusive us..."
https://housinganywhere.com/room/ut1289621/gb/London/westbourne-grove?categories=studio-for-rent%2Capartment-for-rent&page=28,"Westbourne Grove, London",GBP 6000 - GBP 8500,0,now,GBP 1500,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 65 m²,"✔ Cosy flat ideally located in Notting Hill
✔ 2 bedrooms
✔ 2 bathrooms
✔ Well-equipped kitchen with all necessary appliances
✔ Gorgeous garden
✔ 9-minute walk to Ladbroke Square Garden
✔ 15-minute walk to Portobello Market
✔ 19-minute walk to Kensington Palace
✔ 8-minute walk to Notting Hill Gate Underground
✔ An extensive area guide is provided, and we are available 24/7
✔ Essentials, linens, towels, and WiFi are provided

SPACES
⭐ 2 bedrooms
— the first bedroom is fitted with a king bed
— the ..."
https://housinganywhere.com/room/ut1470056/gb/London/palace-gardens-terrace?categories=studio-for-rent%2Capartment-for-rent&page=29,"Palace Gardens Terrace, London",GBP 8385,0,now,6 months,3 months,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 116 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This three bedroom house is situated in the idyllic area of Notting Hill. The property is also just 0.1 miles from Notting Hill Gate Underground Station, making this property the perfect location for your stay in London.

Located on (hidden)ment level, this beautiful Central London house can comfortably accommodate up to six people. The smoke..."
https://housinganywhere.com/room/ut1467706/gb/London/constantine-road?categories=studio-for-rent%2Capartment-for-rent&page=29,"Constantine Road, London",GBP 7910,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 58 m²,"Welcome to my apartment!

Less than 30 minutes away from Central London, this tastefully decorated 58m2 apartment is close to various top attractions in London, such as Hampstead Heath!

Designed with an open floor plan, the living room features a large sofa, a widescreen smart TV with multiple streaming options for all your favourite shows, and a dining table for four.

The living area opens to a lovely backyard with a private terrace, where you'll find a set of outdoor chairs and a table to us..."
https://housinganywhere.com/room/ut1350793/gb/London/norwich-street?categories=studio-for-rent%2Capartment-for-rent&page=29,"Norwich Street, London",€9600,0,now,€0,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 58 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

This is an Executive Two Bedroom Suite with Terrace.

The hotel boasts 53 modern luxury apartments, a gym, flexible office club and adjoining bar/restaurant.

This is a suite in an aparthotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rental price, which will include VAT.

A ston..."
https://housinganywhere.com/room/ut1432378/gb/London/bermondsey-street?categories=studio-for-rent%2Capartment-for-rent&page=29,"Bermondsey Street, London",GBP 8250,0,now,GBP 1500,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 158 m²,"💢💢💢💢

As you enter this peaceful loft flat, you are greeted with the large, spacious, and colorful hallway, complete with plenty of storage for longer stays. The apartment boasts two super king bedrooms, each with its own unique charm. The first bedroom exudes a playful ambiance, featuring modern decor with its patterned wallpaper and exposed brick wall. The second bedroom is equally funky and stylish, providing additional wardrobe storage for your convenience.

You'll love the open-plan kit..."
https://housinganywhere.com/room/ut1336714/gb/London/bermondsey-street?categories=studio-for-rent%2Capartment-for-rent&page=29,"Bermondsey Street, London",GBP 5400 - GBP 6450,0,now,Rent,GBP 0,Furnished,Long term,Entire building,Studio,2,Property: 24 m²,"Studio Suite

Make this extraordinary place your new home!

A modern and trendy design gives the space a luxurious feeling. Its bright and colorful interiors give the space a wonderful ambiance.

This beautiful studio features all the furniture you need, a fully equipped kitchenette to cook anything you please, in other words, an exceptional living space!

The room features a comfortable double bed, a closet for your belongings, and your own desk where you can let your creativity flow, and you'r..."
